County Name	Local Authority Desc	Roll No.	Official School Name	Address Line 1	Address Line 2	Address Line 3	Address Line 4	Phone Number	Email Address	Ethos/Religion Desc	Island Ind (Y/N)	Irish Classification Description	DEIS (Y/N)	Total Boys	Total Girls	Total Pupils
Galway	Galway County Council	20326S	Kilcolgan Educate Together NS	Stradbally East	Kilcolgan	Co Galway			info@kilcolganetns.com	MULTI DENOMINATIONAL	N	No Irish	N	88	92	180
Galway	Galway County Council	20345W	S N Leitir Meallain	Leitir Meallain	Co na Gaillimhe			91551374	leitirmeallain.ias@tinet.ie	CATHOLIC	N	All Irish	Y	24	19	43
Galway	Galway County Council	20448J	Annagh Hill NS	Ballyglunin	Tuam	Co Galway				CATHOLIC	N	No Irish	N	50	48	98
Kerry	Kerry County Council	00538V	CLOCHAR DAINGEAN	AN DAINGEAN	CO CHIARRAI			669151154	bscd@eircom.net	CATHOLIC	N	All Irish	N	23	77	100
Kerry	Kerry County Council	01396J	TULLOHA NATIONAL SCHOOL	KENMARE	CO KERRY			646641977	snthullbonan@eircom.net	CATHOLIC	N	No Irish	N	16	11	27
Kerry	Kerry County Council	01583I	GLOUNAGUILLAGH N S	CARAGH LAKE	CO KERRY			669769402	glounaguillaghns@eircom.net	CATHOLIC	N	No Irish	N	67	52	119
Kerry	Kerry County Council	02418V	KNOCKADERRY N S	FARRANFORE	CO KERRY			669764729	knockaderryns.ias@eircom.net	CATHOLIC	N	No Irish	N	43	44	87
Kerry	Kerry County Council	03132I	S N SLIABH A MHADRA	BALLYDUFF	TRALEE	CO KERRY		667131742	slmhadrans.ias@eircom.net	CATHOLIC	N	No Irish	N	95	73	168
Kerry	Kerry County Council	04062S	LISTOWEL PRESENTATION PRIMARY	LISTOWEL	CO KERRY			6822294	listowelcps@eircom.net	CATHOLIC	N	No Irish	N	0	232	232
Kerry	Kerry County Council	05348S	SCOIL EOIN	TAHILLA	SNEEM	CO. KERRY		646645561	tahillaschool1@eircom.net	CATHOLIC	N	No Irish	Y	6	9	15
Kerry	Kerry County Council	05970M	SCOIL BARR DUBH	LIOS NA GCEANN	CILL AIRNE	CO CHIARRAI		646654478	barraduff.ias@eircom.net	CATHOLIC	N	No Irish	N	31	43	74
Kerry	Kerry County Council	06227L	SN MHAOLCHEADAIR	BAILE NA NGALL	TRA LI	CO CHIARRAI		669155341	scoilmch.ias@eircom.net	CATHOLIC	N	All Irish	N	24	9	33
Kerry	Kerry County Council	07841L	KILGOBNET N S	BEAUFORT	KILLARNEY	CO KERRY		646644622	kilgobnetns@eircom.net	CATHOLIC	N	No Irish	N	46	40	86
Kerry	Kerry County Council	07990F	SCOIL NAOMH CARTHACH	Ballyfinane	Firies	Killarney	Co Kerry	669764044	ballyfinanens@hotmail.com	CATHOLIC	N	No Irish	N	16	15	31
Kerry	Kerry County Council	08147A	SN AN GHLEANNA	BAILE AN SCEILG	CILL AIRNE	CO CHIARRAI		669479330	scoil.anghleanna@yahoo.com	CATHOLIC	N	All Irish	N	24	11	35
Kerry	Kerry County Council	08251S	SCOIL NAOMH MICHEAL	SNEEM	CO KERRY			646645000	sneem1@eircom.net	CATHOLIC	N	No Irish	Y	35	32	67
Kerry	Kerry County Council	08530W	LAURAGH NATIONAL SCHOOL	KILLARNEY	CO KERRY			646683578	lauraghns.is@eircom.net	CATHOLIC	N	No Irish	N	10	6	16
Kerry	Kerry County Council	08687J	S N MUIRE GAN SMAL	NA CORRA	CATHAIR SAIBHIN	CO CHIARRAI		669472647	coars@eircom.net	CATHOLIC	N	No Irish	Y	16	7	23
Kerry	Kerry County Council	08791E	LISSIVIGEEN MXD N S	KILLARNEY	CO KERRY			646632579	lissivigeenscoil@gmail.com	CATHOLIC	N	No Irish	N	134	136	270
Kerry	Kerry County Council	09209B	CASTLEDRUM N S	CASTLEMAINE	CO KERRY			669766256	castledrumns@eircom.net	CATHOLIC	N	No Irish	N	28	32	60
Kerry	Kerry County Council	09260B	S N LIOS TEILIC	TRAILI	CO CHIARRAI			667124144	liosteilic@eircom.net	CATHOLIC	N	No Irish	N	100	103	203
Kerry	Kerry County Council	09302O	GLENFLESK N S	KILLARNEY	CO KERRY			646654624	glenfleskns@gmail.com	CATHOLIC	N	No Irish	N	17	5	22
Kerry	Kerry County Council	09304S	RAHEEN NATIONAL SCHOOL	HEADFORD	KILLARNEY	CO KERRY		646654447	raheenns1@gmail.com	CATHOLIC	N	No Irish	N	26	17	43
Kerry	Kerry County Council	09708T	SCOIL MHUIRE	KNOCKNAGOSHEL	TRALEE	CO.KERRY.		6846011	knocknagoshelns@gmail.com	CATHOLIC	N	No Irish	N	30	32	62
Kerry	Kerry County Council	09782I	BALLYMACELLIGOTT 1 N S	TRALEE	CO KERRY			667137075	flemby.ias@eircom.net	CATHOLIC	N	No Irish	N	10	11	21
Kerry	Kerry County Council	09837H	The Black Valley National School	BEAUFORT	CO KERRY			646634716	blackvalleyns@hotmail.com	CATHOLIC	N	No Irish	N	7	6	13
Kerry	Kerry County Council	09841V	S N BHAILE AN CHROSAIGH	BALLYDUFF	TRALEE	CO KERRY		667131700	ballincrossigns@eircom.net	CATHOLIC	N	No Irish	N	16	17	33
Kerry	Kerry County Council	09878V	AGHATUBRID N S	KILLARNEY	CO KERRY			669472736	aghatubridns.ias@eircom.net	CATHOLIC	N	No Irish	N	57	44	101
Kerry	Kerry County Council	09938N	CURRANES N S	CASTLEISLAND	CO KERRY			667142021	scoilide@eircom.net	CATHOLIC	N	No Irish	N	34	36	70
Kerry	Kerry County Council	10014Q	COOLICK NATIONAL SCHOOL	CILL AIRNE	CO CHIARRAI			669764549	coolickns@eircom.net	CATHOLIC	N	No Irish	N	51	47	98
Kerry	Kerry County Council	10049M	LOUGHGUITANE N S	CILL AIRNE	CO CHIRRAI			646634765	loughguitane.ias@eircom.net	CATHOLIC	N	No Irish	N	54	39	93
Kerry	Kerry County Council	10050U	Scoil Bhríde	Scartlea	Muckross	Killarney	Co Kerry	646632484	sbloretons@eircom.net	CATHOLIC	N	No Irish	N	65	55	120
Kerry	Kerry County Council	10239R	CROCHAN NAOFA N S	CATHAIR DONALL	CILL AIRNE	CO CHIARRAI		669475433	mcmaunsell@yahoo.co.uk	CATHOLIC	N	No Irish	N	25	18	43
Kerry	Kerry County Council	10326M	SCOIL NUACHABHAIL	GORT A TSLEIBHE	BAILE MHIC EALGOID	TRALAI	CO. CHIARRAI	667137516	scnuachabhail.ias@eircom.net	CATHOLIC	N	No Irish	N	66	68	134
Kerry	Kerry County Council	10394G	SCOIL MHUIRE B&C	OILEAN CHIARRAI	CO CHIARRAI			667142356	kilmurryschool@gmail.com	CATHOLIC	N	No Irish	N	38	40	78
Kerry	Kerry County Council	10501E	SCOIL EASA DHUIBHE	LIOS TUAITHAIL	CO CHIARRAI			6841337	asdeens1@eircom.net	CATHOLIC	N	No Irish	N	27	34	61
Kerry	Kerry County Council	10755M	SCOIL AN FHIRTEARAIGH	TRA LI	CO CHIARRAI			669156135	snfhirtearaigh.ias@eircom.net	CATHOLIC	N	All Irish	N	28	36	64
Kerry	Kerry County Council	10775S	Scoil Chorp Chríost	Knockanure Moyvane	CO KERRY			6849130	scoilchorpchriost@gmail.com	CATHOLIC	N	No Irish	N	37	37	74
Kerry	Kerry County Council	10957B	S N MHUIRE DE LOURDES	LIXNAW	CO KERRY			667132639	kerrychels@gmail.com	CATHOLIC	N	No Irish	N	60	0	60
Kerry	Kerry County Council	11067T	S N NAOMH BRID	DUBHATH	LIOS TUATHAIL	CO CHIARRAI		6845366	duagh.ias@eircom.net	CATHOLIC	N	No Irish	N	110	93	203
Kerry	Kerry County Council	11248A	SN AN GHLEANNA	AN DAINGEAN	CO CHIARRAI			669152766	gleann@eircom.net	CATHOLIC	N	All Irish	N	15	21	36
Kerry	Kerry County Council	11363A	SCOIL ATHA NA MBLATH	KILLARNEY	CO KERRY			646643233	prinanabla.ias@eircom.net	CATHOLIC	N	No Irish	N	34	44	78
Kerry	Kerry County Council	11405N	FAHA NATIONAL SCHOOL	KILLARNEY	CO KERRY			646644619	faha.ias@eircom.net	CATHOLIC	N	No Irish	N	95	76	171
Kerry	Kerry County Council	11419B	SCOIL BHREANAINN	PORTMAGEE	CO KERRY			669477211	portmageens@gmail.com	CATHOLIC	N	No Irish	Y	29	29	58
Kerry	Kerry County Council	11746Q	CASTLEGREGORY MXD N S	CASTLEGREGORY	CO KERRY			667139419	eganbourke@eircom.net	CATHOLIC	N	No Irish	N	56	64	120
Kerry	Kerry County Council	12354E	CLOGHER MXD N S	BALLYMACELLIGOTT	CO KERRY			667137166	clogher.ias@eircom.net	CATHOLIC	N	No Irish	N	17	25	42
Kerry	Kerry County Council	12587E	COOLARD MXD N S	LISTOWEL	CO KERRY			6822300	momathuna@eircom.net	CATHOLIC	N	No Irish	N	66	57	123
Kerry	Kerry County Council	12701W	SCOIL AN FHAILL MOR	CAHERCIVEEN	CO KERRY			669473310	filemorens@eircom.net	CATHOLIC	N	No Irish	N	29	28	57
Kerry	Kerry County Council	12820H	SCOIL REALT NA MARA	KILLORGLIN	CO KERRY			669769331	realtcromane11@gmail.com	CATHOLIC	N	No Irish	Y	66	67	133
Kerry	Kerry County Council	12832O	SCOIL MHUIRE B	KILLORGLIN	CO KERRY			669761779	scoilmhuire74@eircom.net	CATHOLIC	N	No Irish	N	188	180	368
Kerry	Kerry County Council	12875J	DOUGLAS NATIONAL SCHOOL	KILLORGLIN	CO KERRY			669762524	douglaskillorglin@gmail.com	CATHOLIC	N	No Irish	Y	12	13	25
Kerry	Kerry County Council	13150Q	KNOCKANES MXD N S	HEADFORD	CO KERRY			646654038	knoc.ias@eircom.net	CATHOLIC	N	No Irish	N	35	34	69
Kerry	Kerry County Council	13530D	SCOIL MHUIRE	TOBAR MUI DOIRE	TRAILI	CO CHIARRAI		667124403	mercymoyderwell@eircom.net	CATHOLIC	N	No Irish	Y	207	162	369
Kerry	Kerry County Council	13540G	MURHUR N S	MOYVANE	LISTOWEL	CO KERRY		6849522	murhur.ias@eircom.net	CATHOLIC	N	No Irish	N	45	32	77
Kerry	Kerry County Council	13542K	CAHIRCIVEEN CONVENT	CAHIRCIVEEN	CO KERRY			669472294	stiosef.ias@eircom.net	CATHOLIC	N	No Irish	Y	0	63	63
Kerry	Kerry County Council	13615L	SCOIL EOIN	BALLOONAGH	TRALEE	CO KERRY		667121375	balluamhnach@gmail.com	CATHOLIC	N	No Irish	N	317	370	687
Kerry	Kerry County Council	14366V	LOUGHFOUDER N S	KNOCKNAGOSHEL	CO KERRY			6846500	herlihy55@eircom.net	CATHOLIC	N	No Irish	N	14	21	35
Kerry	Kerry County Council	14767Q	AGHACASLA N S	CAMP	CO KERRY			667139456	camp.ias@eircom.net	CATHOLIC	N	No Irish	N	40	46	86
Kerry	Kerry County Council	14952L	MUIRE GAN SMAL	CASTLEISLAND	CO KERRY			667141147	presprimary.ias@eircom.net	CATHOLIC	N	No Irish	N	34	100	134
Kerry	Kerry County Council	14987H	S N AN CHLOCHAN	AN CLOCHAN	CO CHIARRAI			667138292	cl_br@eircom.net	CATHOLIC	N	All Irish	N	21	20	41
Kerry	Kerry County Council	14998M	LYRE A CROMPANE N S	LISTOWEL	CO KERRY			6848233	lyrens@eircom.net	CATHOLIC	N	No Irish	N	10	10	20
Kerry	Kerry County Council	15033W	S N TREASA NAOFA MXD	CILL FLOINN	CO KERRY			667135633	knschool@gmail.com	CATHOLIC	N	No Irish	N	68	73	141
Kerry	Kerry County Council	15592M	SN CEANN TRA MEASCAITHE	CEANNTRA	TRA-LI	CO CHIARRAI		669159868	scoilcheanntra.ias@eircom.net	CATHOLIC	N	All Irish	N	29	28	57
Kerry	Kerry County Council	15644F	TIERNABOUL N S	KILLARNEY	CO KERRY			646634767	tiernaboulns.ias@eircom.net	CATHOLIC	N	No Irish	N	17	16	33
Kerry	Kerry County Council	15878H	DERRYQUAY MXD N S	TRALEE	CO KERRY			667130269	dquay.ias@eircom.net	CATHOLIC	N	No Irish	N	22	20	42
Kerry	Kerry County Council	15945T	FIRIES MXD N S	KILLARNEY	CO KERRY			669764496	firiesnationalschool@gmail.com	CATHOLIC	N	No Irish	N	127	133	260
Kerry	Kerry County Council	15978L	CURRAHEEN MXD N S	GLENBEIGH	CO KERRY			669768033	efchurraichin@live.ie	CATHOLIC	N	No Irish	Y	18	13	31
Kerry	Kerry County Council	16014A	ST FINIANS	AN CORAIN	CO CHIARRAI			669474685	watervillens@hotmail.com	CATHOLIC	N	No Irish	N	41	56	97
Kerry	Kerry County Council	16217O	AN BHREAC CHLUAIN B	ANNASCAUL	TRALEE	CO KERRY		669157436	breacchluainias@eircom.net	CATHOLIC	N	No Irish	N	50	51	101
Kerry	Kerry County Council	16281A	SN NAOMH GOBNAIT	BAILE AN FHEIRTÉARAIGH	TRÁ LÍ	CO CHIARRAI		669156411	scoildhunchaoin.ias@eircom.net	CATHOLIC	N	All Irish	N	11	12	23
Kerry	Kerry County Council	16456J	SCOIL NAISIUNTA EIRC	BAILE AN MHORAIGH	BAILE NA NGALL	TRA LI	CO CHIARRAI	669155274	scoilnaomheirc@eircom.net	CATHOLIC	N	All Irish	Y	24	17	41
Kerry	Kerry County Council	16702V	SC MHUIRE NA MBRAITHRE	CAHERCIVEEN	CO KERRY			669472666	scoilmhuirecaher.ias@eircom.net	CATHOLIC	N	No Irish	Y	74	0	74
Kerry	Kerry County Council	16703A	SCOIL NA MBRAITHRE	AN DAINGEAN	CO CHIARRAI			669152157	sird@eircom.net	CATHOLIC	N	All Irish	Y	49	0	49
Kerry	Kerry County Council	16744O	BOHESHILL MXD	GLENCAR	CO KERRY			669760996	boheshill@hotmail.com	CATHOLIC	N	No Irish	Y	15	22	37
Kerry	Kerry County Council	16779K	SCOIL CAITLIN NAOFA	CILL MHIC A DOMHNAIGH	CEANNTRA TRA LI	CO CHIARRAI		669159816	scoilchaitlin.ias@eircom.net	CATHOLIC	N	All Irish	N	8	13	21
Kerry	Kerry County Council	16871V	S N AN CHROI NAOFA	TRAIGHLI	CO CHIARRAI			667123314	prestralee.ias@eircom.net	CATHOLIC	N	No Irish	Y	33	353	386
Kerry	Kerry County Council	16898S	S N BREANDAN NAOFA	CATHAR UI MHODHRAIN	TRAIGHLI	CO CHIARRAI		667120207	bvillens.ias@eircom.net	CATHOLIC	N	No Irish	N	90	60	150
Kerry	Kerry County Council	16917T	NAOMH PADRAIG MEASC	CATHAIR LEITHIN	TRAIGHLI	CO CHIARRAI		667121919	caherleaheen@hotmail.com	CATHOLIC	N	No Irish	N	111	95	206
Kerry	Kerry County Council	17012B	S N AN FHOSSA	KILLARNEY	CO KERRY			646634863	fossaschool@gmail.com	CATHOLIC	N	No Irish	N	137	110	247
Kerry	Kerry County Council	17072T	S N CILL CRUINN	LIOS TUATHAIL	CO CHIARRAI			6840419	killocrimns@eircom.net	CATHOLIC	N	No Irish	N	67	26	93
Kerry	Kerry County Council	17161S	KILTALLAGH N S	KILTALLAGH	CASTLEMAINE	CO KERRY		669767718	kiltallaghns@yahoo.ie	CHURCH OF IRELAND	N	No Irish	Y	12	20	32
Kerry	Kerry County Council	17231N	S N CILL CUIMIN	CILL AIRNE	CO CHIARRAI			646643163	kill43163@eircom.net	CATHOLIC	N	No Irish	N	84	78	162
Kerry	Kerry County Council	17349N	S N AN LEANA MHOIR	BEAL ATHA LONGPHOIRT	VIA LISTOWEL	CO CHIARRAI		6843941	lenamoreps.ias@eircom.net	CATHOLIC	N	No Irish	N	5	9	14
Kerry	Kerry County Council	17358O	S N NAOMH EIRC	ARD FEARTA	CO KERRY			667133376	sterc@eircom.net	CATHOLIC	N	No Irish	N	53	60	113
Kerry	Kerry County Council	17365L	CAHORREIGH N S	CILL AIRNE	CO CHIARRAI			646633018	twomileschool.ias@eircom.net	CATHOLIC	N	No Irish	N	8	12	20
Kerry	Kerry County Council	17646T	S N UAIMH BHREANAINN	TRAIGHLI	CO CHIARRAI			667137448	obns.ias@eircom.net	CATHOLIC	N	No Irish	N	95	82	177
Kerry	Kerry County Council	17710C	S N AN CHUILLEANAIG	KILLARNEY	CO KERRY			646644788	cullinaschool@yahoo.com	CATHOLIC	N	No Irish	N	99	89	188
Kerry	Kerry County Council	17744T	S N GNIOMH GO LEITH B	RATHMORE	CO KERRY			646656368	gneeveguillans.ias@eircom.net	CATHOLIC	N	No Irish	N	51	64	115
Kerry	Kerry County Council	17747C	S N NA SRONA	RATHMORE	CO KERRY			646658687	shronens@gmail.com	CATHOLIC	N	No Irish	N	12	8	20
Kerry	Kerry County Council	17915U	FREASTOGAIL MHUIRE MXD	KILLAHAN	ABBEYDORNEY	CO KERRY		667135644	doyg@eircom.net	CATHOLIC	N	No Irish	Y	21	11	32
Kerry	Kerry County Council	18039D	NA MINTEOGA N S	HEADFORD	KILLARNEY	CO KERRY		647754500	meentoguesns@eircom.net	CATHOLIC	N	No Irish	N	27	15	42
Kerry	Kerry County Council	18049G	MUIRE NA MAINISTREACH	MUIRE NA MAINISTREACH	CILL AIRNE	CO CHIARRAI		646633687	monkillarney@gmail.com	CATHOLIC	N	No Irish	N	146	0	146
Kerry	Kerry County Council	18084I	SCOIL MHUIRE GAN SMAL	LIXNAW	CO KERRY			667132600	smgslixnaw@yahoo.ie	CATHOLIC	N	No Irish	N	19	65	84
Kerry	Kerry County Council	18184M	S N CILL LÚRAIGH	CAUSEWAY	TRALEE	CO KERRY		667131088	snchillluraigh@eircom.net	CATHOLIC	N	No Irish	N	31	28	59
Kerry	Kerry County Council	18214S	CIL CONLA N S	CILL CONLA	BALLYBUNION	CO KERRY		6827833	sncillconla@eircom.net	CATHOLIC	N	No Irish	N	23	14	37
Kerry	Kerry County Council	18233W	SCOIL PAROISTEACH	TRALEE	CO KERRY			667128142	jschool@eircom.net	CHURCH OF IRELAND	N	No Irish	N	16	18	34
Kerry	Kerry County Council	18247K	S N MHUIRE NA MBRAITHRE	TRALEE	CO KERRY			667124029	principal@cbsprimarytralee.com	CATHOLIC	N	No Irish	N	319	167	486
Kerry	Kerry County Council	18283O	SCOIL MHUIRE	SC MHUIRE BROSNACH	TRA LI	CO CIARRAI		6844577	brosnaprimaryschool@eircom.net	CATHOLIC	N	No Irish	Y	31	32	63
Kerry	Kerry County Council	18325E	NAOMH CHARTHAIGH	BOYS NATIONAL SCHOOL	CASTLEISLAND	CO KERRY		667142420	naomhcharthaigh@gmail.com	CATHOLIC	N	No Irish	N	54	0	54
Kerry	Kerry County Council	18414D	S N GLEANN BEITHE	GLENBEIGH	CO KERRY			669768468	glenbeighns@eircom.net	CATHOLIC	N	No Irish	Y	37	58	95
Kerry	Kerry County Council	18573A	Scoil Chriost Ri	Drumnacurra	Causeway	Co Kerry		667131911	drumnacurrans.ias@eircom.net	CATHOLIC	N	No Irish	N	17	19	36
Kerry	Kerry County Council	18590A	SCOIL NAOMH ERC	BALLYHEIGUE	TRALEE	CO KERRY		667133827	scoilerc@gmail.com	CATHOLIC	N	No Irish	N	73	64	137
Kerry	Kerry County Council	18665F	S N MAINISTIR O DTORNA	MAINISTIR O DTORNA	TRAIGHLI	CO CHIARRAI		667135747	abbeydorney.ias@eircom.net	CATHOLIC	N	No Irish	N	77	69	146
Kerry	Kerry County Council	18702I	SPA NATIONAL SCHOOL	TRALEE	CO KERRY			667136618	spaschool@eircom.net	CATHOLIC	N	No Irish	N	105	109	214
Kerry	Kerry County Council	18705O	TARBERT NATIONAL SCHOOL	TARBERT	CO KERRY			6836282	tarbertnsa.ias@eircom.net	CATHOLIC	N	No Irish	N	80	67	147
Kerry	Kerry County Council	18756I	FIBOUGH NATIONAL SCHOOL	CAISLEAN NA MAINGE	CO CHIARRAI			669766301	fyboughns@eircom.net	CATHOLIC	N	No Irish	N	27	21	48
Kerry	Kerry County Council	18759O	CAHIR NATIONAL SCHOOL	KENMARE	CO KERRY			646642244	cahirns.ias@eircom.net	CATHOLIC	N	No Irish	N	41	48	89
Kerry	Kerry County Council	18832V	CASTLEMAINE N S	CASTLEMAINE	CO KERRY			669767819	stjoesns.ias@eircom.net	CATHOLIC	N	No Irish	N	71	43	114
Kerry	Kerry County Council	18856M	SCOIL NAOMH IOSEF	BALLYHEIGUE	TRALEE	CO KERRY		667133080	stjosephsns@live.ie	CATHOLIC	N	No Irish	N	35	25	60
Kerry	Kerry County Council	18901O	RATHMORREL N S	CAUSEWAY	TRALEE	CO KERRY		667133696	rathmorrellns@eircom.net	CATHOLIC	N	No Irish	N	2	5	7
Kerry	Kerry County Council	19304B	S N CILLIN LIATH	MAISTIR GAOITHE	CILL AIRNE	CO CHIARRAI		669474474	cillinliathns@gmail.com	CATHOLIC	N	All Irish	N	27	34	61
Kerry	Kerry County Council	19384C	ARDFERT CENTRAL N S	ARD FHEARTA	CO CHIARRAI			667134289	ardfertns.ias@eircom.net	CATHOLIC	N	No Irish	N	124	81	205
Kerry	Kerry County Council	19436S	SN NAOMH MHICHIL	BAILE AN SCEILG	CILL AIRNE	CO CHIARRAI		669479271	scoilmhichil@eircom.net	CATHOLIC	N	All Irish	N	23	33	56
Kerry	Kerry County Council	19448C	S N REALT NA MARA	TUATH O SIOSTA	CILL AIRNE	CO CHIARRAI		646684504	scoilrealtnamara.ias@eircom.net	CATHOLIC	N	No Irish	N	39	37	76
Kerry	Kerry County Council	19458F	KILGARVAN CENTRAL SCHL	KILGARVAN	CO KERRY			646685428	kilgarvanschool@gmail.com	CATHOLIC	N	No Irish	N	40	46	86
Kerry	Kerry County Council	19461R	EILTIN NAOFA	LIOS EILTIN	CO. CHIARRAI			6847240	lisseltonns.ias@eircom.net	CATHOLIC	N	No Irish	N	60	71	131
Kerry	Kerry County Council	19483E	S N DAR EARCA	BALLYHEARNEY	VALENTIA	CO KERRY		669476239	valentians@gmail.com	CATHOLIC	N	No Irish	Y	34	24	58
Kerry	Kerry County Council	19487M	HOLY CROSS PRIMARY SCHOOL	NEW ROAD	KILLARNEY	CO KERRY		646631241	holycrossmercy.ias@eircom.net	CATHOLIC	N	No Irish	N	130	281	411
Kerry	Kerry County Council	19492F	SN OILIBHEAR NAOFA	BEAL ATA LONGPHUIRT	CO CHIARRAI			6843477	ballyns.ias@eircom.net	CATHOLIC	N	No Irish	N	35	47	82
Kerry	Kerry County Council	19512I	ST OLIVERS NS	BALLYCASHEEN	KILLARNEY	CO KERRY		646632047	rorydarcy@stolivers.ie	CATHOLIC	N	No Irish	N	431	329	760
Kerry	Kerry County Council	19536W	HOLY FAMILY	HOLY FAMILY NS	BALLOONAGH	TRALEE CO KERRY		667124161	info@hfstralee.com	CATHOLIC	N	No Irish	N	181	73	254
Kerry	Kerry County Council	19631Q	GAELSCOIL MHIC EASMAINN	RATH RONAIN	TRA LI	CO CHIARRAI		667121394	gaelscoilmhiceasmainn@gmail.com	CATHOLIC	N	All Irish	N	145	152	297
Kerry	Kerry County Council	19659P	ST BRENDANS N S	FENIT	TRALEE	CO KERRY		667136374	fenit.ias@eircom.net	CATHOLIC	N	No Irish	N	45	59	104
Kerry	Kerry County Council	19745I	SCARTAGLIN NEW CENT SC	SCAIRTEACH A GHLINNE	CILL AIRNE	CO CHIARRAI		667147104	scartaglenns@eircom.net	CATHOLIC	N	No Irish	N	57	49	106
Kerry	Kerry County Council	19805A	BALLYDUFF CENTRAL	BALLYDUFF	TRALEE	CO KERRY		667131496	bduffns.ias@eircom.net	CATHOLIC	N	No Irish	Y	57	47	104
Kerry	Kerry County Council	19846O	REALT NA MAIDNE	LISTOWEL	CO KERRY			6821994	info@scoilrealta.ie	CATHOLIC	N	No Irish	N	170	0	170
Kerry	Kerry County Council	19917L	GAELSCOIL NAOMH AOGAIN	BOTHAR LUIMNIGH	OILEAN CHIARRAI	CO CHIARRAI		667142022	gaelscoilaogain.ias@eircom.net	CATHOLIC	N	All Irish	N	108	103	211
Kerry	Kerry County Council	19941I	GAELSCOIL FAITHLEANN	CILL AIRNE	CO CHIARRAI			646634930	gsfaithleann.ias@eircom.net	CATHOLIC	N	All Irish	N	107	116	223
Kerry	Kerry County Council	19957A	DROMCLOUGH N S	LISTOWEL	CO KERRY			6840293	dromc@eircom.net	CATHOLIC	N	No Irish	N	119	113	232
Kerry	Kerry County Council	19986H	S N EOIN BAISTE	GARRAI NA DTOR	LIOSPOIL	CO CHIARRAI		669157408	scoileoinbaiste.ias@eircom.net	CATHOLIC	N	All Irish	N	41	39	80
Kerry	Kerry County Council	20013U	GAELSCOIL LIOS TUATHAIL	LIOS TUATHAIL	CO CHIARRAI			6823081	gsliostuathail.ias@tinet.ie	CATHOLIC	N	All Irish	Y	46	47	93
Kerry	Kerry County Council	20111U	Holy Family National School	RATHMORE	CO KERRY				hfnsrathmore@eircom.net	CATHOLIC	N	No Irish	N	111	101	212
Kerry	Kerry County Council	20147S	SCOIL MHUIRE AGUS N.TREASA	CURROW	KILLARNEY	CO KERRY		669764616	cillintiarnans.ias@eircom.net	CATHOLIC	N	No Irish	N	72	74	146
Kerry	Kerry County Council	20158A	TRALEE EDUCATE TOGETHER NS	COLLIS SANDES HOUSE	KILLEEN OAKPARK	TRALEE	CO. KERRY	667180506	tralee.etns@gmail.com	MULTI DENOMINATIONAL	N	No Irish	Y	33	41	74
Kerry	Kerry County Council	20196I	Scoil Íosagáin	Church Road	Ballybunion				scoiliosagain11@gmail.com	CATHOLIC	N	No Irish	Y	65	66	131
Kerry	Kerry County Council	20197K	St Johns NS	KENMARE	CO KERRY				info@stjohnskenmare.ie	CATHOLIC	N	No Irish	N	208	190	398
Kerry	Kerry County Council	20229U	NAGLE RICE PRIMARY SCHOOL	MILLTOWN	Killarney	Co Kerry		669767625	naglerice_ns@eircom.net	CATHOLIC	N	No Irish	N	137	126	263
Kildare	Kildare County Council	00779U	PRESENTATION GIRLS PRIMARY SCHOOL	MAYNOOTH	CO KILDARE			16286034	info@presgirlsmaynooth.ie	CATHOLIC	N	No Irish	N	5	519	524
Kildare	Kildare County Council	01821V	S N RATH MOR	NAAS	CO KILDARE			45862145	office.rathmorens@gmail.com	CATHOLIC	N	No Irish	N	139	134	273
Kildare	Kildare County Council	06209J	ATHY MODEL SCHOOL	DUBLIN ROAD	ATHY	CO. KILDARE		598638545	office@athymodelschool.ie	CHURCH OF IRELAND	N	No Irish	N	43	50	93
Kildare	Kildare County Council	07790U	CHURCHTOWN N S	CHURCHTOWN	ATHY	CO KILDARE		598632178	breda.fitzpatrick2@gmail.com	CATHOLIC	N	No Irish	N	72	59	131
Kildare	Kildare County Council	08099P	ST LAURENCES NATIONAL SCHOOL	SALLINS	CO KILDARE			45879119	sallinsns@eircom.net	CATHOLIC	N	No Irish	N	353	351	704
Kildare	Kildare County Council	09414C	ST LAURENCES N S	CROOKSTOWN	BALLYTORE	ATHY	CO KILDARE	598623333	nfcostello@eircom.net	CATHOLIC	N	No Irish	N	174	144	318
Kildare	Kildare County Council	11893G	ST DAVIDS NS	DUBLIN ROAD	NAAS	CO. KILDARE.		45874087	stdavidsnationalschool@gmail.com	CHURCH OF IRELAND	N	No Irish	N	51	47	98
Kildare	Kildare County Council	11976K	SCOIL CHÓCA NAOFA	CILL CHÓCA,	CO. CHILL DARA.			16287967	scoilchoca.ias@eircom.net	CATHOLIC	N	No Irish	N	0	336	336
Kildare	Kildare County Council	12182B	St. John's National School	MONASTEREVAN	CO KILDARE			45525953	stjohns_monasterevan@yahoo.com	CHURCH OF IRELAND	N	No Irish	N	22	17	39
Kildare	Kildare County Council	12998C	S N CIANOG NAOFA	TIGH MOCHUA	COOLCARRIGAN	CO KILDARE		45863563	timahoens.ias@eircom.net	CATHOLIC	N	No Irish	N	63	48	111
Kildare	Kildare County Council	13165G	KILBERRY N S	ATHY	CO KILDARE			598638448	kilberry.ias@eircom.net	CATHOLIC	N	No Irish	Y	57	59	116
